"IDFACTURA";"IDVCTO";"FECHA";"IMPORTE"
34779;25345;22/5/2011 0:00:00;1361.06 €
34780;25346;25/6/2011 0:00:00;284.29 €
34781;25347;26/5/2011 0:00:00;351.17 €
34782;25348;22/5/2011 0:00:00;2475.17 €
34783;25349;22/4/2011 0:00:00;1050.74 €
34784;25350;20/7/2011 0:00:00;1251.15 €
34785;25351;8/5/2011 0:00:00;786.62 €
34786;25422;8/5/2011 0:00:00;488.65 €
34787;25352;20/6/2011 0:00:00;975.60 €
34788;25423;8/7/2011 0:00:00;14.02 €
34790;25353;20/7/2011 0:00:00;31.86 €
34791;25354;8/6/2011 0:00:00;351.05 €
34792;25355;8/5/2011 0:00:00;736.32 €
34793;25356;8/7/2011 0:00:00;352.31 €
34794;25357;20/7/2011 0:00:00;70.21 €
34795;25358;8/7/2011 0:00:00;100.30 €
34801;25359;10/6/2011 0:00:00;102.51 €
34802;25360;27/6/2011 0:00:00;296.53 €
34803;25420;15/7/2011 0:00:00;2303.53 €
34804;25361;30/6/2011 0:00:00;37.76 €
34805;25362;31/5/2011 0:00:00;824.35 €
34806;25363;25/7/2011 0:00:00;305.47 €
34807;25364;15/6/2011 0:00:00;892.08 €
34808;25365;31/5/2011 0:00:00;1742.10 €
34810;25366;30/6/2011 0:00:00;402.73 €
34811;25367;20/7/2011 0:00:00;208.68 €
34812;25368;16/4/2011 0:00:00;-234.70 €
34813;25369;15/4/2011 0:00:00;-1499.63 €
34815;25370;16/4/2011 0:00:00;-17.53 €
34816;25371;30/5/2011 0:00:00;463.22 €
34817;25372;24/6/2011 0:00:00;981.47 €
34818;25373;24/6/2011 0:00:00;-3510.25 €
34819;25374;24/6/2011 0:00:00;969.54 €
34820;25375;24/6/2011 0:00:00;1134.86 €
34821;25474;31/3/2011 0:00:00;4799.41 €
34822;25376;30/5/2011 0:00:00;639.68 €
34823;25377;10/6/2011 0:00:00;-354.00 €
34824;25378;24/6/2011 0:00:00;294.12 €
34825;25379;24/6/2011 0:00:00;-1130.16 €
34826;25380;30/4/2011 0:00:00;-34.16 €
34827;25381;31/3/2011 0:00:00;-1850.06 €
34828;25382;30/4/2011 0:00:00;-116.94 €
34829;25383;30/5/2011 0:00:00;-321.38 €
34830;25384;24/6/2011 0:00:00;391.29 €
34831;25385;24/6/2011 0:00:00;1215.57 €
34832;25386;30/5/2011 0:00:00;83.83 €
34833;25387;30/5/2011 0:00:00;116.54 €
34834;25388;30/5/2011 0:00:00;-295.00 €
34835;25389;15/6/2011 0:00:00;968.70 €
34836;25390;30/5/2011 0:00:00;-137.46 €
34837;25391;15/6/2011 0:00:00;-177.00 €
34838;25392;30/5/2011 0:00:00;870.01 €
34839;25393;30/5/2011 0:00:00;-1323.82 €
34840;25394;25/5/2011 0:00:00;311.82 €
34841;25395;30/6/2011 0:00:00;721.92 €
34842;25396;15/5/2011 0:00:00;0.44 €
34843;25397;15/6/2011 0:00:00;528.27 €
34844;25398;25/7/2011 0:00:00;1362.90 €
34845;25399;25/7/2011 0:00:00;940.81 €
34847;25400;25/6/2011 0:00:00;249.57 €
34848;25401;30/6/2011 0:00:00;1241.74 €
34849;25402;15/7/2011 0:00:00;743.26 €
34850;25403;15/7/2011 0:00:00;61.12 €
34851;25404;10/8/2011 0:00:00;1102.71 €
34853;25405;15/6/2011 0:00:00;55.22 €
34854;25406;25/7/2011 0:00:00;104.08 €
34855;25407;15/7/2011 0:00:00;82.41 €
34856;25475;20/6/2011 0:00:00;217.79 €
34857;25408;25/7/2011 0:00:00;15.34 €
34858;25409;15/7/2011 0:00:00;538.67 €
34862;25410;11/6/2011 0:00:00;688.88 €
34863;25411;25/7/2011 0:00:00;8.94 €
34864;25412;8/6/2011 0:00:00;100.24 €
34865;25413;8/7/2011 0:00:00;554.05 €
34866;25414;8/6/2011 0:00:00;1299.30 €
34868;25415;25/6/2011 0:00:00;274.35 €
34870;25416;15/5/2011 0:00:00;99.14 €
34871;25417;8/7/2011 0:00:00;222.19 €
34872;25418;15/6/2011 0:00:00;309.75 €
34875;25472;15/5/2011 0:00:00;418.90 €
34876;25419;25/6/2011 0:00:00;126.38 €
34878;25424;23/6/2011 0:00:00;-28.32 €
34879;25425;23/6/2011 0:00:00;200.07 €
34880;25426;23/6/2011 0:00:00;253.11 €
34881;25427;23/6/2011 0:00:00;395.75 €
34882;25428;24/5/2011 0:00:00;-28.32 €
34883;25429;15/6/2011 0:00:00;2651.81 €
34884;25430;30/3/2011 0:00:00;-674.02 €
34885;25431;6/7/2011 0:00:00;845.30 €
34886;25432;11/7/2011 0:00:00;2539.75 €
34888;25433;10/7/2011 0:00:00;27.08 €
34889;25434;15/6/2011 0:00:00;85.80 €
34890;25435;7/7/2011 0:00:00;1186.82 €
34891;25436;30/7/2011 0:00:00;1077.99 €
34892;25437;20/7/2011 0:00:00;246.16 €
34893;25438;10/7/2011 0:00:00;105.35 €
34894;25439;10/7/2011 0:00:00;490.62 €
34895;25440;20/7/2011 0:00:00;26.05 €
34896;25441;25/7/2011 0:00:00;58.91 €
34897;25442;30/7/2011 0:00:00;90.34 €
34898;25443;13/7/2011 0:00:00;82.47 €
34899;25444;10/8/2011 0:00:00;483.56 €
34900;25445;15/6/2011 0:00:00;129.78 €
34901;25446;10/8/2011 0:00:00;2616.92 €
34902;25447;13/6/2011 0:00:00;3567.86 €
34905;25448;25/7/2011 0:00:00;760.96 €
34906;25449;17/6/2011 0:00:00;138.01 €
34908;25451;14/7/2011 0:00:00;870.55 €
34909;25452;2/7/2011 0:00:00;176.41 €
34910;25453;8/5/2011 0:00:00;2206.10 €
34911;25454;15/6/2011 0:00:00;685.40 €
34912;25455;29/6/2011 0:00:00;738.76 €
34913;25456;15/7/2011 0:00:00;1062.00 €
34914;25457;12/7/2011 0:00:00;2194.80 €
34915;25458;12/7/2011 0:00:00;709.30 €
34916;25459;9/7/2011 0:00:00;1007.98 €
34917;25460;20/5/2011 0:00:00;1274.90 €
34918;25461;10/9/2011 0:00:00;505.04 €
34919;25462;22/7/2011 0:00:00;15.00 €
34920;25463;10/6/2011 0:00:00;129.09 €
34921;25464;28/6/2011 0:00:00;184.14 €
34922;25465;3/6/2011 0:00:00;34.22 €
34923;25466;15/4/2011 0:00:00;113.28 €
34924;25467;3/6/2011 0:00:00;40.50 €
34925;25468;3/6/2011 0:00:00;110.92 €
34926;25473;28/6/2011 0:00:00;231.15 €
34927;25469;26/6/2011 0:00:00;175.27 €
34928;25470;30/7/2011 0:00:00;42.04 €
34929;25471;20/4/2011 0:00:00;545.16 €
34932;25476;29/6/2011 0:00:00;435.99 €
34933;25477;5/8/2011 0:00:00;1568.57 €
34934;25478;29/7/2011 0:00:00;357.81 €
34935;25479;29/5/2011 0:00:00;2535.82 €
34936;25480;27/7/2011 0:00:00;2408.45 €
34937;25481;10/8/2011 0:00:00;185.85 €
34939;25482;6/8/2011 0:00:00;745.05 €
34940;25483;25/7/2011 0:00:00;254.76 €
34941;25484;29/6/2011 0:00:00;76.56 €
34942;25485;29/6/2011 0:00:00;75.47 €
34943;25486;25/8/2011 0:00:00;39.65 €
34944;25487;29/7/2011 0:00:00;502.75 €
34945;25488;28/7/2011 0:00:00;745.76 €
34946;25489;29/7/2011 0:00:00;185.85 €
34947;25490;29/7/2011 0:00:00;976.76 €
34948;25491;15/8/2011 0:00:00;13.74 €
34949;25492;29/7/2011 0:00:00;2256.63 €
34950;25493;29/7/2011 0:00:00;1055.06 €
34952;25494;25/8/2011 0:00:00;990.37 €
34953;25495;20/8/2011 0:00:00;1210.37 €
34954;25496;29/5/2011 0:00:00;22.66 €
34955;25497;29/7/2011 0:00:00;2634.11 €
34956;25498;29/7/2011 0:00:00;39.87 €
34957;25499;29/7/2011 0:00:00;486.51 €
34958;25500;29/7/2011 0:00:00;799.57 €
34959;25501;10/8/2011 0:00:00;911.43 €
34960;25502;10/8/2011 0:00:00;1264.98 €
34961;25503;23/7/2011 0:00:00;22.21 €
34966;25504;29/7/2011 0:00:00;884.65 €
34967;25505;30/6/2011 0:00:00;2122.54 €
34968;25506;20/7/2011 0:00:00;3402.93 €
34969;25507;29/6/2011 0:00:00;729.31 €
34970;25508;29/7/2011 0:00:00;3023.29 €
34972;25509;30/6/2011 0:00:00;1210.44 €
34975;25510;10/7/2011 0:00:00;545.16 €
34976;25511;29/7/2011 0:00:00;2758.84 €
34978;25598;15/8/2011 0:00:00;969.52 €
34979;25512;29/6/2011 0:00:00;640.15 €
34980;25513;29/6/2011 0:00:00;361.08 €
34981;25514;25/8/2011 0:00:00;113.28 €
34982;25515;15/7/2011 0:00:00;525.10 €
34983;25516;29/6/2011 0:00:00;142.49 €
34984;25517;29/6/2011 0:00:00;155.17 €
34986;25518;29/6/2011 0:00:00;989.75 €
34988;25519;20/8/2011 0:00:00;158.59 €
34990;25520;9/7/2011 0:00:00;1506.62 €
34991;25521;9/7/2011 0:00:00;3563.26 €
34992;25522;9/7/2011 0:00:00;-135.89 €
34993;25523;14/6/2011 0:00:00;245.32 €
34994;25524;28/6/2011 0:00:00;590.89 €
34995;25543;23/7/2011 0:00:00;1671.67 €
34996;25525;15/7/2011 0:00:00;42.48 €
34997;25526;23/7/2011 0:00:00;114.70 €
34998;25527;30/6/2011 0:00:00;1485.03 €
34999;25528;23/7/2011 0:00:00;1176.99 €
35000;25529;23/7/2011 0:00:00;3120.56 €
35002;25530;23/7/2011 0:00:00;647.47 €
35003;25562;29/4/2011 0:00:00;7327.45 €
35004;25531;28/6/2011 0:00:00;340.76 €
35005;25532;5/5/2011 0:00:00;49.56 €
35006;25533;25/7/2011 0:00:00;132.10 €
35007;25534;23/7/2011 0:00:00;1332.74 €
35008;25535;29/4/2011 0:00:00;2042.19 €
35009;25536;23/7/2011 0:00:00;593.30 €
35010;25537;28/6/2011 0:00:00;10061.00 €
35011;25538;20/6/2011 0:00:00;198.24 €
35012;25539;28/6/2011 0:00:00;-70.80 €
35013;25540;15/7/2011 0:00:00;3132.94 €
35014;25541;28/6/2011 0:00:00;504.80 €
35015;25542;23/6/2011 0:00:00;210.75 €
35016;25544;26/6/2011 0:00:00;71.07 €
35016;25545;26/7/2011 0:00:00;71.06 €
35017;25546;10/8/2011 0:00:00;887.83 €
35018;25547;20/5/2011 0:00:00;767.05 €
35019;25548;26/6/2011 0:00:00;1399.68 €
35020;25549;3/5/2011 0:00:00;2324.00 €
35023;25550;22/7/2011 0:00:00;252.93 €
35024;25561;22/7/2011 0:00:00;825.81 €
35027;25551;22/7/2011 0:00:00;-231.87 €
35028;25552;27/6/2011 0:00:00;502.74 €
35029;25553;22/7/2011 0:00:00;-35.40 €
35030;25554;15/7/2011 0:00:00;1180.47 €
35032;25555;20/8/2011 0:00:00;1617.50 €
35033;25556;6/8/2011 0:00:00;374.04 €
35035;25557;6/6/2011 0:00:00;619.26 €
35036;25558;20/7/2011 0:00:00;1188.34 €
35037;25559;6/7/2011 0:00:00;260.40 €
35040;25560;6/8/2011 0:00:00;341.26 €
35044;25563;15/6/2011 0:00:00;-471.65 €
35045;25564;14/6/2011 0:00:00;1032.56 €
35046;25565;9/7/2011 0:00:00;7151.98 €
35046;25566;8/8/2011 0:00:00;7151.98 €
35047;25567;15/4/2011 0:00:00;1898.53 €
35048;25568;9/7/2011 0:00:00;1798.32 €
35049;25569;15/5/2011 0:00:00;319.90 €
35050;25570;15/4/2011 0:00:00;20141.11 €
35051;25571;14/6/2011 0:00:00;-400.96 €
35052;25572;14/6/2011 0:00:00;66.08 €
35053;25573;9/7/2011 0:00:00;763.29 €
35054;25574;15/5/2011 0:00:00;628.35 €
35056;25575;15/4/2011 0:00:00;2382.02 €
35057;25620;9/7/2011 0:00:00;-468.73 €
35059;25576;14/6/2011 0:00:00;204.18 €
35060;25577;14/6/2011 0:00:00;507.64 €
35061;25578;14/6/2011 0:00:00;-106.20 €
35062;25579;10/6/2011 0:00:00;444.76 €
35063;25580;14/6/2011 0:00:00;422.09 €
35064;25581;15/6/2011 0:00:00;755.15 €
35066;25582;14/6/2011 0:00:00;865.18 €
35067;25643;9/7/2011 0:00:00;4116.21 €
35068;25583;14/6/2011 0:00:00;216.83 €
35070;25584;31/5/2011 0:00:00;756.99 €
35071;25585;3/7/2011 0:00:00;858.95 €
35072;25586;4/7/2011 0:00:00;753.82 €
35073;25587;25/8/2011 0:00:00;1470.63 €
35075;25588;15/6/2011 0:00:00;240.19 €
35076;25589;8/7/2011 0:00:00;1382.08 €
35077;25590;8/7/2011 0:00:00;236.24 €
35078;25591;14/5/2011 0:00:00;169.92 €
35079;25592;8/7/2011 0:00:00;277.85 €
35080;25593;8/7/2011 0:00:00;451.41 €
35081;25594;15/6/2011 0:00:00;277.06 €
35082;25595;8/7/2011 0:00:00;-0.07 €
35083;25596;15/6/2011 0:00:00;217.47 €
35084;25597;14/4/2011 0:00:00;1841.46 €
35085;25599;13/6/2011 0:00:00;3349.19 €
35087;25600;25/7/2011 0:00:00;653.65 €
35089;25601;13/8/2011 0:00:00;749.10 €
35090;25602;15/8/2011 0:00:00;185.85 €
35091;25603;10/9/2011 0:00:00;120.71 €
35092;25604;13/7/2011 0:00:00;513.28 €
35093;25605;13/6/2011 0:00:00;466.50 €
35098;25606;29/8/2011 0:00:00;351.05 €
35099;25607;20/6/2011 0:00:00;1146.57 €
35100;25608;25/7/2011 0:00:00;372.29 €
35101;25609;20/8/2011 0:00:00;1104.86 €
35102;25610;20/8/2011 0:00:00;230.12 €
35103;25611;20/8/2011 0:00:00;45.91 €
35104;25612;25/8/2011 0:00:00;26.17 €
35106;25613;15/8/2011 0:00:00;65.35 €
35111;25614;13/7/2011 0:00:00;607.11 €
35113;25615;13/8/2011 0:00:00;2062.76 €
35114;25616;13/8/2011 0:00:00;164.02 €
35115;25617;13/7/2011 0:00:00;123.14 €
35116;25618;20/8/2011 0:00:00;1744.29 €
35117;25619;20/7/2011 0:00:00;590.59 €
35121;25621;15/7/2011 0:00:00;-236.00 €
35122;25622;12/7/2011 0:00:00;-211.75 €
35123;25623;6/8/2011 0:00:00;305.21 €
35124;25624;6/8/2011 0:00:00;189.27 €
35125;25625;6/8/2011 0:00:00;1377.19 €
35127;25626;6/8/2011 0:00:00;-178.06 €
35129;25627;6/8/2011 0:00:00;1133.53 €
35130;25628;12/6/2011 0:00:00;-88.50 €
35131;25629;13/5/2011 0:00:00;4170.36 €
35132;25630;6/8/2011 0:00:00;1385.41 €
35133;25631;12/7/2011 0:00:00;185.59 €
35134;25632;5/6/2011 0:00:00;276.24 €
35135;25633;6/8/2011 0:00:00;-196.94 €
35136;25634;13/5/2011 0:00:00;2388.24 €
35137;25635;12/7/2011 0:00:00;7.14 €
35138;25636;6/8/2011 0:00:00;797.68 €
35139;25637;12/7/2011 0:00:00;-86.98 €
35140;25638;12/7/2011 0:00:00;74.81 €
35141;25639;12/7/2011 0:00:00;-236.00 €
35142;25640;15/7/2011 0:00:00;1905.18 €
35143;25641;12/7/2011 0:00:00;870.01 €
35144;25642;12/7/2011 0:00:00;508.11 €
35147;25644;19/7/2011 0:00:00;108.75 €
35148;25645;14/7/2011 0:00:00;92.55 €
35149;25646;25/7/2011 0:00:00;968.19 €
35150;25647;10/8/2011 0:00:00;280.27 €
35151;25648;5/7/2011 0:00:00;171.11 €
35152;25649;25/7/2011 0:00:00;1736.11 €
35153;25650;26/7/2011 0:00:00;1075.46 €
35154;25651;25/8/2011 0:00:00;1416.00 €
35155;25652;10/8/2011 0:00:00;4893.22 €
35156;25653;24/5/2011 0:00:00;589.96 €
35157;25654;10/8/2011 0:00:00;6201.44 €
35158;25655;28/7/2011 0:00:00;70.06 €
35159;25656;10/8/2011 0:00:00;902.29 €
35160;25657;15/8/2011 0:00:00;202.05 €
35161;25658;10/8/2011 0:00:00;106.92 €
35162;25659;10/8/2011 0:00:00;36.25 €
35163;25660;30/8/2011 0:00:00;979.64 €
35164;25661;20/8/2011 0:00:00;266.14 €
35165;25662;4/8/2011 0:00:00;33.46 €
35166;25663;25/8/2011 0:00:00;302.36 €
35167;25664;25/8/2011 0:00:00;59.00 €
35169;25665;30/8/2011 0:00:00;39.08 €
35170;25666;9/8/2011 0:00:00;47.20 €
35171;25667;10/8/2011 0:00:00;115.71 €
35172;25668;10/8/2011 0:00:00;843.15 €
35173;25669;10/8/2011 0:00:00;176.02 €
35174;25670;10/9/2011 0:00:00;457.46 €
35175;25671;19/6/2011 0:00:00;474.80 €
35176;25672;20/5/2011 0:00:00;1338.12 €
35177;25673;18/8/2011 0:00:00;932.05 €
35178;25674;21/8/2011 0:00:00;1431.66 €
35179;25675;5/8/2011 0:00:00;765.88 €
35181;25676;6/8/2011 0:00:00;522.98 €
35182;25677;13/5/2011 0:00:00;267.68 €
35183;25678;15/7/2011 0:00:00;989.19 €
35184;25679;13/5/2011 0:00:00;554.46 €
35185;25680;29/7/2011 0:00:00;2280.26 €
35186;25681;30/7/2011 0:00:00;724.39 €
35187;25682;10/7/2011 0:00:00;426.45 €
35188;25683;9/8/2011 0:00:00;523.19 €
35189;25684;12/7/2011 0:00:00;417.01 €
35190;25685;16/7/2011 0:00:00;424.80 €
35191;25686;13/8/2011 0:00:00;523.28 €
35192;25701;12/8/2011 0:00:00;633.34 €
35193;25687;19/8/2011 0:00:00;3905.80 €
35194;25688;19/8/2011 0:00:00;677.21 €
35196;25698;15/8/2011 0:00:00;1041.47 €
35197;25689;10/9/2011 0:00:00;823.35 €
35198;25690;10/9/2011 0:00:00;520.38 €
35199;25691;13/8/2011 0:00:00;176.41 €
35200;25692;18/8/2011 0:00:00;71.98 €
35201;25693;15/6/2011 0:00:00;98.29 €
35202;25694;25/7/2011 0:00:00;56.64 €
35203;25695;25/7/2011 0:00:00;247.80 €
35204;25696;4/7/2011 0:00:00;33.70 €
35205;25697;25/6/2011 0:00:00;53.10 €
35207;25699;23/8/2011 0:00:00;917.86 €
35208;25700;25/9/2011 0:00:00;1835.14 €
35213;25703;31/8/2011 0:00:00;931.33 €
35214;25822;30/6/2011 0:00:00;3138.98 €
35215;25704;31/8/2011 0:00:00;2031.38 €
35216;25705;27/6/2011 0:00:00;4192.19 €
35217;25706;15/8/2011 0:00:00;1211.99 €
35218;25707;31/8/2011 0:00:00;642.63 €
35219;25708;31/8/2011 0:00:00;5648.70 €
35220;25709;6/9/2011 0:00:00;2421.01 €
35221;25710;25/8/2011 0:00:00;486.51 €
35222;25711;25/8/2011 0:00:00;185.85 €
35223;25712;25/8/2011 0:00:00;165.68 €
35224;25713;31/7/2011 0:00:00;1524.04 €
35225;25714;15/9/2011 0:00:00;54.52 €
35226;25715;31/7/2011 0:00:00;751.73 €
35227;25716;15/9/2011 0:00:00;55.22 €
35228;25717;31/8/2011 0:00:00;1011.85 €
35229;25718;5/9/2011 0:00:00;440.33 €
35230;25719;10/9/2011 0:00:00;54.52 €
35231;25720;5/8/2011 0:00:00;344.45 €
35232;25721;31/8/2011 0:00:00;892.88 €
35233;25722;31/7/2011 0:00:00;656.67 €
35234;25723;20/9/2011 0:00:00;339.01 €
35235;25724;31/8/2011 0:00:00;1091.50 €
35236;25725;31/8/2011 0:00:00;79.65 €
35237;25726;11/8/2011 0:00:00;489.38 €
35238;25727;31/8/2011 0:00:00;1331.63 €
35239;25728;31/8/2011 0:00:00;2209.55 €
35240;25729;30/6/2011 0:00:00;236.61 €
35241;25730;31/8/2011 0:00:00;969.10 €
35242;25731;20/9/2011 0:00:00;54.33 €
35245;25732;30/6/2011 0:00:00;1222.52 €
35246;25733;10/8/2011 0:00:00;802.71 €
35248;25734;15/9/2011 0:00:00;908.84 €
35249;25735;31/7/2011 0:00:00;199.54 €
35251;25736;31/8/2011 0:00:00;565.81 €
35253;25737;25/9/2011 0:00:00;274.35 €
35254;25738;31/7/2011 0:00:00;294.53 €
35255;25739;15/8/2011 0:00:00;911.08 €
35257;25740;31/8/2011 0:00:00;543.80 €
35258;25821;31/7/2011 0:00:00;3123.39 €
35260;25741;31/8/2011 0:00:00;540.96 €
35261;25742;20/9/2011 0:00:00;24.78 €
35262;25743;31/8/2011 0:00:00;183.61 €
35264;25744;20/9/2011 0:00:00;547.64 €
35265;25745;10/7/2011 0:00:00;1419.79 €
35266;25746;10/8/2011 0:00:00;640.15 €
35267;25747;10/9/2011 0:00:00;366.74 €
35268;25748;10/8/2011 0:00:00;197.84 €
35269;25749;10/8/2011 0:00:00;855.12 €
35271;25750;10/9/2011 0:00:00;557.55 €
35272;25751;30/9/2011 0:00:00;9306.28 €
35273;25752;20/8/2011 0:00:00;175.51 €
35274;25753;10/9/2011 0:00:00;269.98 €
35275;25754;10/9/2011 0:00:00;1095.84 €
35276;25755;6/10/2011 0:00:00;244.50 €
35277;25756;10/8/2011 0:00:00;227.15 €
35278;25757;10/9/2011 0:00:00;990.37 €
35279;25758;10/9/2011 0:00:00;527.40 €
35281;25759;10/8/2011 0:00:00;951.55 €
35282;25760;20/9/2011 0:00:00;79.30 €
35283;25761;10/9/2011 0:00:00;79.30 €
35284;25762;10/9/2011 0:00:00;35.40 €
35286;25763;15/9/2011 0:00:00;102.78 €
35287;25764;10/9/2011 0:00:00;262.67 €
35288;25765;25/9/2011 0:00:00;146.98 €
35290;25766;25/9/2011 0:00:00;2855.55 €
35293;25767;25/9/2011 0:00:00;274.35 €
35294;25768;10/7/2011 0:00:00;863.54 €
35295;25769;10/8/2011 0:00:00;208.15 €
35296;25770;10/9/2011 0:00:00;132.35 €
35297;25771;10/8/2011 0:00:00;488.05 €
35298;25772;10/8/2011 0:00:00;139.06 €
35299;25773;10/9/2011 0:00:00;1077.51 €
35301;25774;10/8/2011 0:00:00;742.57 €
35305;25775;25/8/2011 0:00:00;845.34 €
35306;25776;27/8/2011 0:00:00;791.34 €
35307;25777;15/9/2011 0:00:00;531.00 €
35308;25778;8/9/2011 0:00:00;689.21 €
35309;25779;30/8/2011 0:00:00;756.99 €
35310;25780;1/9/2011 0:00:00;756.99 €
35311;25781;26/8/2011 0:00:00;688.18 €
35312;25782;1/9/2011 0:00:00;698.80 €
35313;25783;2/8/2011 0:00:00;315.42 €
35313;25784;1/9/2011 0:00:00;315.41 €
35314;25785;4/9/2011 0:00:00;1222.27 €
35315;25786;5/8/2011 0:00:00;702.48 €
35319;25787;10/8/2011 0:00:00;146.77 €
35320;25788;30/7/2011 0:00:00;1219.53 €
35321;25789;30/7/2011 0:00:00;330.87 €
35322;25790;24/8/2011 0:00:00;-311.52 €
35323;25791;24/8/2011 0:00:00;1617.66 €
35324;25792;24/8/2011 0:00:00;1879.93 €
35325;25793;15/8/2011 0:00:00;-106.20 €
35326;25794;24/8/2011 0:00:00;1117.51 €
35327;25795;31/5/2011 0:00:00;1109.60 €
35328;25796;24/8/2011 0:00:00;1220.92 €
35329;25797;31/5/2011 0:00:00;1977.93 €
35330;25798;24/8/2011 0:00:00;373.80 €
35333;25799;30/7/2011 0:00:00;553.99 €
35334;25800;24/8/2011 0:00:00;797.35 €
35335;25801;30/6/2011 0:00:00;-177.00 €
35336;25802;31/5/2011 0:00:00;-1748.95 €
35337;25803;30/7/2011 0:00:00;321.96 €
35338;25804;24/8/2011 0:00:00;536.90 €
35339;25805;30/7/2011 0:00:00;-496.07 €
35340;25806;30/7/2011 0:00:00;199.28 €
35341;26023;15/8/2011 0:00:00;-1912.36 €
35342;25807;15/8/2011 0:00:00;143.70 €
35343;25808;30/7/2011 0:00:00;952.85 €
35344;25809;23/8/2011 0:00:00;471.93 €
35345;25810;23/8/2011 0:00:00;177.94 €
35346;25811;23/8/2011 0:00:00;250.87 €
35347;25812;23/8/2011 0:00:00;557.90 €
35348;25813;15/8/2011 0:00:00;698.91 €
35349;25814;30/5/2011 0:00:00;1568.41 €
35350;25815;13/8/2011 0:00:00;217.71 €
35351;25816;13/8/2011 0:00:00;226.32 €
35352;25817;24/8/2011 0:00:00;1399.29 €
35353;25818;30/7/2011 0:00:00;246.17 €
35354;25819;25/9/2011 0:00:00;291.01 €
35355;25820;31/7/2011 0:00:00;294.53 €
35357;25823;15/8/2011 0:00:00;38.82 €
35358;25824;15/8/2011 0:00:00;847.12 €
35359;25825;20/7/2011 0:00:00;366.69 €
35360;25826;25/8/2011 0:00:00;228.38 €
35361;25827;25/8/2011 0:00:00;838.48 €
35362;25828;30/7/2011 0:00:00;83.36 €
35363;25829;10/9/2011 0:00:00;7446.58 €
35364;25830;10/9/2011 0:00:00;51.66 €
35365;25831;25/8/2011 0:00:00;266.77 €
35366;25832;24/7/2011 0:00:00;334.32 €
35367;25833;10/9/2011 0:00:00;24.76 €
35368;25834;25/8/2011 0:00:00;88.17 €
35369;25835;25/8/2011 0:00:00;14.33 €
35370;25836;28/8/2011 0:00:00;70.25 €
35371;25837;10/9/2011 0:00:00;1526.66 €
35372;25838;10/9/2011 0:00:00;874.42 €
35373;25839;10/9/2011 0:00:00;132.54 €
35374;25840;25/6/2011 0:00:00;2102.76 €
35375;25841;10/9/2011 0:00:00;244.48 €
35376;25842;10/9/2011 0:00:00;190.81 €
35377;25843;3/9/2011 0:00:00;233.43 €
35378;25844;30/8/2011 0:00:00;2360.00 €
35379;25845;31/8/2011 0:00:00;958.54 €
35381;25846;25/9/2011 0:00:00;190.69 €
35382;25847;20/8/2011 0:00:00;206.94 €
35383;25848;20/9/2011 0:00:00;518.39 €
35384;25849;25/9/2011 0:00:00;52.39 €
35385;25850;30/9/2011 0:00:00;1082.67 €
35386;25851;30/8/2011 0:00:00;590.85 €
35387;25852;25/9/2011 0:00:00;61.36 €
35388;25853;12/8/2011 0:00:00;1569.75 €
35389;25854;20/9/2011 0:00:00;1448.73 €
35390;25855;6/9/2011 0:00:00;128.40 €
35391;25856;10/10/2011 0:00:00;1283.62 €
35392;25857;12/9/2011 0:00:00;295.42 €
35393;25858;8/9/2011 0:00:00;2360.00 €
35395;25859;13/9/2011 0:00:00;53.65 €
35396;25860;15/9/2011 0:00:00;482.67 €
35397;25861;8/9/2011 0:00:00;1405.31 €
35398;25862;20/9/2011 0:00:00;1278.93 €
35399;25863;17/7/2011 0:00:00;949.33 €
35400;25864;17/9/2011 0:00:00;649.57 €
35401;25865;25/9/2011 0:00:00;70.66 €
35402;25866;17/9/2011 0:00:00;223.35 €
35403;25867;17/9/2011 0:00:00;141.60 €
35404;25868;25/8/2011 0:00:00;83.49 €
35405;26053;17/9/2011 0:00:00;151.50 €
35406;25869;17/9/2011 0:00:00;2361.53 €
35407;25870;17/9/2011 0:00:00;1058.93 €
35408;25871;5/9/2011 0:00:00;1507.69 €
35409;25872;17/9/2011 0:00:00;552.59 €
35410;25873;17/9/2011 0:00:00;135.79 €
35411;25874;17/9/2011 0:00:00;202.06 €
35412;25875;17/8/2011 0:00:00;70.80 €
35413;25876;25/9/2011 0:00:00;31.08 €
35414;25877;25/9/2011 0:00:00;542.21 €
35417;25878;17/8/2011 0:00:00;323.91 €
35418;25879;20/9/2011 0:00:00;696.01 €
35419;25880;17/7/2011 0:00:00;75.05 €
35420;25881;17/9/2011 0:00:00;329.77 €
35421;25882;17/8/2011 0:00:00;96.76 €
35422;25883;17/8/2011 0:00:00;1857.67 €
35423;25884;17/7/2011 0:00:00;451.39 €
35425;25885;25/8/2011 0:00:00;1482.67 €
35427;25886;14/8/2011 0:00:00;-529.21 €
35428;25887;8/9/2011 0:00:00;2127.12 €
35429;25915;15/6/2011 0:00:00;2285.49 €
35430;25888;14/8/2011 0:00:00;371.94 €
35431;25889;14/8/2011 0:00:00;-113.34 €
35432;25890;8/9/2011 0:00:00;70.80 €
35434;25891;14/8/2011 0:00:00;1454.94 €
35435;25892;10/8/2011 0:00:00;-753.12 €
35436;25893;14/8/2011 0:00:00;419.37 €
35437;25894;15/8/2011 0:00:00;-1112.68 €
35438;25895;15/8/2011 0:00:00;433.65 €
