"IDPROMOCION";"IDFIRMA";"IDFAMILIA";"IDARTICULO";"FECHALIMITE";"CANTIDADMINIMA";"NETO";"DESCUENTO";"COMISION"
3057;"02";"08";"VV9004";31/12/2014 0:00:00;1,00;5,80 €;27,00;6,00
3058;"02";"08";"VV9005";31/12/2014 0:00:00;1,00;6,30 €;30,00;6,00
3059;"02";"08";"VV9005";31/12/2014 0:00:00;1,00;6,30 €;27,00;6,00
3068;"02";"03";"99805867";31/12/2012 0:00:00;1,00;289,00 €;30,00;6,00
3069;"02";"03";"99805867";31/12/2012 0:00:00;1,00;289,00 €;27,00;6,00
3070;"02";"03";"99200085";31/3/2016 0:00:00;1,00;223,00 €;30,00;6,00
3071;"02";"03";"99200085";31/3/2016 0:00:00;1,00;223,00 €;27,00;6,00
3072;"02";"03";"99830016";31/3/2016 0:00:00;1,00;869,00 €;30,00;6,00
3073;"02";"03";"99830016";31/3/2016 0:00:00;1,00;869,00 €;27,00;6,00
3074;"02";"03";"99805865";31/1/2015 0:00:00;1,00;480,00 €;30,00;6,00
3075;"02";"03";"99805865";31/1/2015 0:00:00;1,00;480,00 €;27,00;6,00
3076;"02";"03";"99405007";31/3/2016 0:00:00;1,00;359,00 €;30,00;6,00
3077;"02";"03";"99405007";31/3/2016 0:00:00;1,00;359,00 €;27,00;6,00
3078;"02";"03";"99405008";31/3/2016 0:00:00;1,00;430,00 €;30,00;6,00
3079;"02";"03";"99405008";31/3/2016 0:00:00;1,00;430,00 €;27,00;6,00
3082;"02";"03";"99400037";31/3/2016 0:00:00;1,00;769,00 €;30,00;6,00
3083;"02";"03";"99400037";31/3/2016 0:00:00;1,00;769,00 €;27,00;6,00
3084;"02";"02";"99103001";31/3/2016 0:00:00;1,00;369,00 €;30,00;6,00
3085;"02";"02";"99103001";31/3/2016 0:00:00;1,00;369,00 €;27,00;6,00
3088;"01";"02";"A-5552/30-50";31/1/2014 0:00:00;1,00;85,00 €;33,00;7,00
3089;"01";"02";"A-5552/30-50";31/1/2014 0:00:00;1,00;85,00 €;30,00;7,00
3090;"01";"02";"A-5552/30-50";31/1/2014 0:00:00;1,00;85,00 €;27,00;7,00
3091;"01";"02";"A-5552/30-50";31/1/2014 0:00:00;1,00;85,00 €;25,00;7,00
3104;"02";"12";"MG2K-040";31/12/2014 0:00:00;1,00;15,00 €;27,00;6,00
3105;"02";"12";"MG2K-040";31/12/2014 0:00:00;1,00;15,00 €;30,00;6,00
3106;"02";"12";"727-08-490";31/12/2014 0:00:00;1,00;26,00 €;27,00;6,00
3107;"02";"12";"727-08-490";31/12/2014 0:00:00;1,00;26,00 €;30,00;6,00
3110;"18";"01";"0574";31/12/2012 0:00:00;1,00;1,15 €;0,00;5,00
3111;"18";"01";"0167";31/12/2014 0:00:00;1,00;0,35 €;0,00;5,00
3112;"18";"01";"0360";31/12/2014 0:00:00;1,00;0,72 €;0,00;5,00
3113;"18";"01";"0765";31/12/2012 0:00:00;1,00;0,19 €;0,00;5,00
3114;"18";"01";"1183";31/12/2012 0:00:00;1,00;2,95 €;0,00;5,00
3115;"18";"01";"1064";31/12/2012 0:00:00;1,00;0,75 €;0,00;5,00
3116;"18";"01";"0859";31/12/2012 0:00:00;1,00;3,15 €;0,00;5,00
3117;"18";"01";"0236";31/12/2014 0:00:00;1,00;0,50 €;0,00;5,00
3118;"18";"01";"1888";31/12/2012 0:00:00;1,00;10,00 €;0,00;5,00
3119;"18";"01";"K2081";31/12/2012 0:00:00;1,00;1,35 €;0,00;5,00
3120;"18";"01";"0466";31/12/2012 0:00:00;1,00;0,30 €;0,00;5,00
3121;"18";"01";"2931";31/12/2012 0:00:00;1,00;10,80 €;0,00;5,00
3122;"18";"01";"3569";31/12/2012 0:00:00;1,00;9,60 €;0,00;5,00
3123;"18";"01";"0352";31/12/2014 0:00:00;1,00;1,20 €;0,00;5,00
3124;"18";"01";"K339-1";31/12/2012 0:00:00;1,00;5,95 €;0,00;5,00
3125;"18";"01";"TB200";31/12/2012 0:00:00;1,00;0,62 €;0,00;5,00
3126;"18";"01";"2046";31/12/2012 0:00:00;1,00;12,00 €;0,00;5,00
3127;"18";"01";"0104";31/12/2014 0:00:00;1,00;0,55 €;0,00;5,00
3128;"18";"01";"0572";31/12/2012 0:00:00;1,00;1,60 €;0,00;5,00
3129;"18";"01";"1173";31/12/2012 0:00:00;1,00;0,80 €;0,00;5,00
3130;"18";"01";"0694";31/12/2012 0:00:00;1,00;1,40 €;0,00;5,00
3131;"18";"01";"0924";31/12/2012 0:00:00;1,00;1,05 €;0,00;5,00
3132;"18";"01";"8018";31/12/2012 0:00:00;1,00;1,25 €;0,00;5,00
3133;"18";"01";"K1874";31/12/2012 0:00:00;1,00;2,20 €;0,00;5,00
3134;"18";"01";"1315";31/12/2012 0:00:00;1,00;0,16 €;0,00;5,00
3135;"18";"01";"1872";31/12/2012 0:00:00;1,00;0,32 €;0,00;5,00
3136;"18";"01";"2435";31/12/2012 0:00:00;1,00;3,05 €;0,00;5,00
3137;"18";"01";"7778";31/12/2012 0:00:00;1,00;2,15 €;0,00;5,00
3138;"18";"01";"0755";31/12/2012 0:00:00;1,00;0,15 €;0,00;5,00
3139;"18";"01";"0464";31/12/2012 0:00:00;1,00;0,35 €;0,00;5,00
3140;"18";"01";"K263-C";31/12/2012 0:00:00;1,00;2,20 €;0,00;5,00
3141;"18";"01";"1952";31/12/2014 0:00:00;1,00;0,35 €;0,00;5,00
3142;"18";"01";"7775";31/12/2012 0:00:00;1,00;1,40 €;0,00;5,00
3143;"18";"01";"TB210";31/12/2012 0:00:00;1,00;0,62 €;0,00;5,00
3144;"18";"01";"0878";31/12/2012 0:00:00;1,00;2,00 €;0,00;5,00
3145;"18";"01";"8307";31/12/2012 0:00:00;1,00;1,30 €;0,00;5,00
3146;"18";"01";"0024";31/12/2014 0:00:00;1,00;0,16 €;0,00;5,00
3147;"18";"01";"0238";31/12/2014 0:00:00;1,00;0,15 €;0,00;5,00
3148;"18";"01";"1100";31/12/2012 0:00:00;1,00;1,25 €;0,00;5,00
3149;"02";"01";"1010100";30/6/2013 0:00:00;1,00;129,00 €;27,00;6,00
3150;"02";"01";"1010100";30/6/2013 0:00:00;1,00;129,00 €;30,00;6,00
3151;"02";"01";"1010200";30/6/2013 0:00:00;1,00;178,00 €;27,00;6,00
3152;"02";"01";"1010200";30/6/2013 0:00:00;1,00;178,00 €;30,00;6,00
3161;"02";"01";"691TP1A722";28/2/2012 0:00:00;1,00;2600,00 €;30,00;6,00
3162;"02";"01";"691TP1A722";28/2/2012 0:00:00;1,00;2600,00 €;27,00;6,00
3163;"03";"04";"LJN5416";31/12/2012 0:00:00;1,00;592,00 €;52,00;5,00
3168;"08";"01";"195000";31/12/2010 0:00:00;6,00;51,84 €;0,00;5,00
3169;"08";"01";"622020";31/12/2010 0:00:00;25,00;18,82 €;0,00;5,00
3170;"08";"01";"184000";31/12/2010 0:00:00;6,00;23,15 €;0,00;5,00
3171;"08";"01";"113910";31/12/2010 0:00:00;25,00;11,23 €;0,00;5,00
3172;"08";"01";"675005";31/12/2010 0:00:00;50,00;7,86 €;0,00;5,00
3173;"08";"01";"670023";31/12/2010 0:00:00;50,00;6,55 €;0,00;5,00
3174;"08";"01";"320400";31/12/2010 0:00:00;3,00;85,97 €;0,00;5,00
3175;"08";"01";"121041";31/12/2010 0:00:00;200,00;1,14 €;0,00;5,00
3178;"08";"02";"285100";31/12/2010 0:00:00;1,00;515,97 €;0,00;5,00
3179;"08";"02";"284100";31/12/2010 0:00:00;6,00;50,02 €;0,00;5,00
3180;"08";"02";"282501";31/12/2010 0:00:00;6,00;52,12 €;0,00;5,00
3182;"08";"04";"688300";31/12/2010 0:00:00;8,00;42,12 €;0,00;5,00
3183;"08";"04";"684512";31/12/2010 0:00:00;5,00;671,29 €;0,00;5,00
3184;"08";"03";"436100";31/12/2010 0:00:00;2,00;671,90 €;0,00;5,00
3185;"08";"03";"372500";31/12/2010 0:00:00;4,00;330,67 €;0,00;5,00
3187;"08";"03";"424152";31/12/2010 0:00:00;4,00;290,68 €;0,00;5,00
3188;"08";"03";"376300";31/12/2010 0:00:00;2,00;501,23 €;0,00;5,00
3189;"08";"03";"376610";31/12/2010 0:00:00;2,00;616,01 €;0,00;5,00
3190;"08";"03";"353110";31/12/2010 0:00:00;3,00;161,40 €;0,00;5,00
3191;"08";"03";"354100";31/12/2010 0:00:00;3,00;169,21 €;0,00;5,00
3194;"08";"01";"500115";31/12/2010 0:00:00;6,00;90,82 €;0,00;5,00
3195;"08";"01";"612100";31/12/2010 0:00:00;10,00;90,82 €;0,00;5,00
3197;"08";"03";"501200";31/12/2010 0:00:00;3,00;210,60 €;0,00;5,00
3198;"08";"03";"365603";31/12/2010 0:00:00;5,00;142,74 €;0,00;5,00
3200;"08";"01";"160000";31/12/2010 0:00:00;4,00;155,52 €;0,00;5,00
3201;"08";"01";"174101";31/12/2010 0:00:00;5,00;8,78 €;0,00;5,00
3202;"08";"01";"208701";31/12/2010 0:00:00;6,00;22,05 €;0,00;5,00
3204;"08";"01";"300300";31/12/2010 0:00:00;4,00;22,50 €;0,00;0,00
3205;"08";"01";"308000";31/12/2010 0:00:00;4,00;37,74 €;0,00;5,00
3206;"08";"01";"308200";31/12/2010 0:00:00;6,00;39,90 €;0,00;5,00
3207;"08";"03";"324000";31/12/2010 0:00:00;2,00;127,40 €;0,00;5,00
3208;"08";"03";"328010";31/12/2010 0:00:00;2,00;463,84 €;0,00;5,00
3209;"08";"03";"371600";31/12/2010 0:00:00;2,00;165,75 €;0,00;5,00
3210;"08";"03";"372400";31/12/2010 0:00:00;2,00;227,73 €;0,00;5,00
3211;"08";"03";"376300";31/12/2010 0:00:00;2,00;420,78 €;0,00;5,00
3212;"08";"03";"376610";31/12/2010 0:00:00;1,00;570,38 €;0,00;5,00
3213;"08";"03";"454150";31/12/2010 0:00:00;1,00;430,01 €;0,00;5,00
3214;"08";"03";"454600";31/12/2010 0:00:00;1,00;494,36 €;0,00;5,00
3217;"08";"01";"670019";31/12/2010 0:00:00;6,00;4,73 €;0,00;5,00
3218;"08";"01";"675005";31/12/2010 0:00:00;6,00;8,10 €;0,00;5,00
3220;"08";"03";"407200";31/12/2010 0:00:00;2,00;175,18 €;0,00;5,00
3221;"08";"03";"413080";31/12/2010 0:00:00;4,00;37,32 €;0,00;5,00
3222;"08";"03";"409200";31/12/2010 0:00:00;2,00;190,19 €;0,00;5,00
3223;"08";"03";"353110";31/12/2010 0:00:00;2,00;151,13 €;0,00;5,00
3224;"08";"03";"354100";31/12/2010 0:00:00;2,00;158,44 €;0,00;5,00
3225;"08";"03";"347100";31/12/2010 0:00:00;2,00;258,37 €;0,00;5,00
3226;"08";"03";"501200";31/12/2010 0:00:00;2,00;195,00 €;0,00;5,00
3227;"08";"03";"502200";31/12/2010 0:00:00;2,00;255,94 €;0,00;5,00
3228;"08";"03";"504200";31/12/2010 0:00:00;2,00;277,55 €;0,00;5,00
3229;"08";"03";"504300";31/12/2010 0:00:00;1,00;266,18 €;0,00;5,00
3230;"08";"03";"501300";31/12/2010 0:00:00;1,00;197,93 €;0,00;5,00
3231;"08";"03";"365603";31/12/2010 0:00:00;3,00;132,83 €;0,00;5,00
3233;"08";"01";"500115";31/12/2010 0:00:00;10,00;99,00 €;0,00;5,00
3234;"08";"01";"612100";31/12/2010 0:00:00;5,00;97,68 €;0,00;5,00
3235;"08";"01";"612100";31/12/2010 0:00:00;10,00;89,76 €;0,00;5,00
3236;"08";"01";"612300";31/12/2010 0:00:00;5,00;109,20 €;0,00;5,00
3237;"08";"03";"324000";31/12/2010 0:00:00;1,00;140,14 €;0,00;5,00
3238;"08";"03";"376610";31/12/2010 0:00:00;1,00;661,64 €;0,00;5,00
3239;"08";"03";"454600";31/12/2010 0:00:00;1,00;600,29 €;0,00;5,00
3240;"08";"01";"195000";31/12/2010 0:00:00;6,00;53,28 €;0,00;5,00
3241;"08";"03";"425150";31/12/2010 0:00:00;1,00;342,97 €;0,00;5,00
3242;"08";"04";"684512";31/12/2010 0:00:00;2,00;149,18 €;0,00;5,00
3243;"08";"04";"685741";31/12/2010 0:00:00;2,00;149,18 €;0,00;5,00
3244;"08";"01";"612100";31/12/2010 0:00:00;1,00;105,00 €;0,00;5,00
3245;"08";"01";"612100";31/12/2010 0:00:00;3,00;99,00 €;0,00;5,00
3246;"08";"01";"612100";31/12/2010 0:00:00;5,00;95,00 €;0,00;5,00
3247;"08";"01";"612100";31/12/2010 0:00:00;10,00;89,00 €;0,00;5,00
3248;"08";"01";"612100";31/12/2010 0:00:00;20,00;84,00 €;0,00;5,00
3249;"08";"01";"500115";31/12/2010 0:00:00;1,00;105,00 €;0,00;5,00
3250;"08";"01";"500115";31/12/2010 0:00:00;5,00;99,00 €;0,00;5,00
3251;"08";"01";"500115";31/12/2010 0:00:00;10,00;94,00 €;0,00;5,00
3252;"08";"01";"500115";31/12/2010 0:00:00;20,00;89,00 €;0,00;5,00
3253;"08";"01";"109927";31/12/2010 0:00:00;200,00;9,78 €;0,00;5,00
3254;"08";"01";"137051";31/12/2010 0:00:00;200,00;4,72 €;0,00;5,00
3255;"08";"03";"373000";31/12/2010 0:00:00;6,00;366,00 €;0,00;5,00
3256;"08";"01";"109900";31/12/2010 0:00:00;50,00;10,10 €;0,00;5,00
3257;"08";"01";"121011";31/12/2010 0:00:00;100,00;1,52 €;0,00;5,00
3258;"08";"01";"304500";31/12/2010 0:00:00;30,00;18,30 €;0,00;5,00
3259;"08";"03";"354100";31/12/2010 0:00:00;5,00;152,10 €;0,00;5,00
3260;"08";"03";"362106";31/12/2010 0:00:00;5,00;34,13 €;0,00;5,00
3261;"08";"03";"365603";31/12/2010 0:00:00;5,00;128,86 €;0,00;5,00
3266;"01";"02";"A-5298";28/2/2016 0:00:00;1,00;90,00 €;33,00;7,00
3267;"01";"02";"A-5298";28/2/2016 0:00:00;1,00;90,00 €;30,00;7,00
3268;"01";"02";"A-5298";28/2/2016 0:00:00;1,00;90,00 €;27,00;7,00
3269;"01";"02";"A-5298";28/2/2016 0:00:00;1,00;90,00 €;25,00;7,00
3270;"01";"02";"NC-20-A";28/2/2012 0:00:00;1,00;799,00 €;33,00;7,00
3271;"01";"02";"NC-20-A";28/2/2012 0:00:00;1,00;799,00 €;30,00;7,00
3272;"01";"02";"NC-20-A";28/2/2012 0:00:00;1,00;799,00 €;27,00;7,00
3273;"01";"02";"NC-20-A";28/2/2012 0:00:00;1,00;799,00 €;25,00;7,00
3278;"01";"02";"KPD-30A";28/2/2016 0:00:00;1,00;835,00 €;33,00;7,00
3279;"01";"02";"KPD-30A";28/2/2016 0:00:00;1,00;835,00 €;30,00;7,00
3280;"01";"02";"KPD-30A";28/2/2016 0:00:00;1,00;835,00 €;27,00;7,00
3281;"01";"02";"KPD-30A";28/2/2016 0:00:00;1,00;835,00 €;25,00;7,00
3282;"01";"02";"KSC-15A";28/2/2016 0:00:00;1,00;409,00 €;33,00;7,00
3283;"01";"02";"KSC-15A";28/2/2016 0:00:00;1,00;409,00 €;30,00;7,00
3284;"01";"02";"KSC-15A";28/2/2016 0:00:00;1,00;409,00 €;27,00;7,00
3285;"01";"02";"KSC-15A";28/2/2016 0:00:00;1,00;409,00 €;25,00;7,00
3286;"01";"02";"A-5552/15";31/1/2014 0:00:00;1,00;75,00 €;33,00;7,00
3287;"01";"02";"A-5552/15";31/1/2014 0:00:00;1,00;75,00 €;30,00;7,00
3288;"01";"02";"A-5552/15";31/1/2014 0:00:00;1,00;75,00 €;27,00;7,00
3289;"01";"02";"A-5552/15";31/1/2014 0:00:00;1,00;75,00 €;25,00;7,00
3290;"01";"02";"EHA-10";28/2/2016 0:00:00;1,00;1450,00 €;33,00;7,00
3291;"01";"02";"EHA-10";28/2/2016 0:00:00;1,00;1450,00 €;30,00;7,00
3292;"01";"02";"EHA-10";28/2/2016 0:00:00;1,00;1450,00 €;27,00;7,00
3293;"01";"02";"EHA-10";28/2/2016 0:00:00;1,00;1450,00 €;25,00;7,00
3294;"01";"02";"AF-12";31/12/2014 0:00:00;1,00;795,00 €;33,00;7,00
3295;"01";"02";"AF-12";31/12/2014 0:00:00;1,00;795,00 €;30,00;7,00
3296;"01";"02";"AF-12";31/12/2014 0:00:00;1,00;795,00 €;27,00;7,00
3297;"01";"02";"AF-12";31/12/2014 0:00:00;1,00;795,00 €;25,00;7,00
3302;"01";"02";"N10-20-35";28/2/2012 0:00:00;1,00;1399,00 €;33,00;7,00
3315;"01";"03";"GA-13";28/2/2012 0:00:00;1,00;799,00 €;33,00;7,00
3316;"01";"03";"GA-13";28/2/2012 0:00:00;1,00;799,00 €;30,00;7,00
3317;"01";"03";"GA-13";28/2/2012 0:00:00;1,00;799,00 €;27,00;7,00
3318;"01";"03";"GA-13";28/2/2012 0:00:00;1,00;799,00 €;25,00;7,00
3320;"01";"02";"A-5184";30/6/2013 0:00:00;1,00;34,00 €;33,00;7,00
3321;"01";"02";"A-5184";30/6/2013 0:00:00;1,00;34,00 €;30,00;7,00
3322;"01";"02";"A-5184";30/6/2013 0:00:00;1,00;34,00 €;27,00;7,00
3323;"01";"02";"A-5184";30/6/2013 0:00:00;1,00;34,00 €;25,00;7,00
3324;"01";"02";"C2";28/2/2016 0:00:00;1,00;33,00 €;33,00;7,00
3325;"01";"02";"C2";28/2/2016 0:00:00;1,00;33,00 €;30,00;7,00
3326;"01";"02";"C2";28/2/2016 0:00:00;1,00;33,00 €;27,00;7,00
3327;"01";"02";"C2";28/2/2016 0:00:00;1,00;33,00 €;25,00;7,00
3328;"01";"02";"C4";28/2/2016 0:00:00;1,00;38,00 €;33,00;7,00
3329;"01";"02";"C4";28/2/2016 0:00:00;1,00;38,00 €;30,00;7,00
3330;"01";"02";"C4";28/2/2016 0:00:00;1,00;38,00 €;27,00;7,00
3331;"01";"02";"C4";28/2/2016 0:00:00;1,00;38,00 €;25,00;7,00
3332;"01";"02";"C6";28/2/2016 0:00:00;1,00;53,00 €;33,00;7,00
3333;"01";"02";"C6";28/2/2016 0:00:00;1,00;53,00 €;30,00;7,00
3334;"01";"02";"C6";28/2/2016 0:00:00;1,00;53,00 €;27,00;7,00
3335;"01";"02";"C6";28/2/2016 0:00:00;1,00;53,00 €;25,00;7,00
3336;"01";"02";"C10";28/2/2016 0:00:00;1,00;64,00 €;33,00;7,00
3337;"01";"02";"C10";28/2/2016 0:00:00;1,00;64,00 €;30,00;7,00
3338;"01";"02";"C10";28/2/2016 0:00:00;1,00;64,00 €;27,00;7,00
3339;"01";"02";"C10";28/2/2016 0:00:00;1,00;64,00 €;25,00;7,00
3340;"02";"02";"99000022";31/3/2016 0:00:00;1,00;52,00 €;30,00;6,00
3341;"02";"02";"99000022";31/3/2016 0:00:00;1,00;52,00 €;27,00;6,00
3345;"02";"02";"99000055";31/3/2016 0:00:00;1,00;59,00 €;30,00;6,00
3346;"02";"02";"99000055";31/3/2016 0:00:00;1,00;59,00 €;27,00;6,00
3347;"02";"02";"99005047";31/3/2016 0:00:00;1,00;399,00 €;30,00;6,00
3348;"02";"02";"99005047";31/3/2016 0:00:00;1,00;399,00 €;27,00;6,00
3349;"02";"06";"CH-107";31/3/2016 0:00:00;1,00;140,00 €;30,00;6,00
3350;"02";"06";"CH-107";31/3/2016 0:00:00;1,00;140,00 €;27,00;6,00
3351;"02";"01";"AH116102";31/3/2016 0:00:00;1,00;17,00 €;30,00;6,00
3352;"02";"01";"AH116102";31/3/2016 0:00:00;1,00;17,00 €;27,00;6,00
3353;"02";"01";"AH116702";31/3/2016 0:00:00;1,00;29,60 €;30,00;6,00
3354;"02";"01";"AH116702";31/3/2016 0:00:00;1,00;29,90 €;27,00;6,00
3357;"02";"04";"90430052";31/3/2016 0:00:00;1,00;290,00 €;30,00;6,00
3358;"02";"04";"90430052";31/3/2016 0:00:00;1,00;290,00 €;27,00;6,00
3359;"02";"04";"90410524";31/12/2012 0:00:00;1,00;399,00 €;30,00;6,00
3360;"02";"04";"90410524";31/12/2012 0:00:00;1,00;399,00 €;27,00;6,00
3363;"02";"08";"ND1003";28/2/2012 0:00:00;1,00;186,00 €;30,00;6,00
3364;"02";"08";"ND1003";28/2/2012 0:00:00;1,00;186,00 €;27,00;6,00
3365;"02";"08";"NE2002";31/1/2016 0:00:00;1,00;69,00 €;30,00;6,00
3366;"02";"08";"NE2002";31/1/2016 0:00:00;1,00;69,00 €;27,00;6,00
3367;"02";"08";"NA2101";31/3/2016 0:00:00;1,00;275,00 €;30,00;6,00
3368;"02";"08";"NA2101";31/3/2016 0:00:00;1,00;275,00 €;27,00;6,00
3369;"02";"08";"GE2009";31/3/2016 0:00:00;1,00;50,00 €;30,00;6,00
3370;"02";"08";"GE2009";31/3/2016 0:00:00;1,00;50,00 €;27,00;6,00
3371;"02";"08";"GE2003";31/3/2016 0:00:00;1,00;25,00 €;30,00;6,00
3372;"02";"08";"GE2003";31/3/2016 0:00:00;1,00;25,00 €;27,00;6,00
3377;"02";"08";"ER2002";28/2/2012 0:00:00;1,00;319,00 €;30,00;6,00
3378;"02";"08";"ER2002";28/2/2012 0:00:00;1,00;319,00 €;27,00;6,00
3379;"02";"08";"WA2901";31/3/2016 0:00:00;1,00;109,00 €;30,00;6,00
3380;"02";"08";"WA2901";31/3/2016 0:00:00;1,00;109,00 €;27,00;6,00
3381;"02";"08";"WA2903";31/3/2016 0:00:00;1,00;129,00 €;30,00;6,00
3382;"02";"08";"WA2903";31/3/2016 0:00:00;1,00;129,00 €;27,00;6,00
3383;"02";"08";"AA2903";31/3/2016 0:00:00;1,00;111,00 €;30,00;6,00
3384;"02";"08";"AA2903";31/3/2016 0:00:00;1,00;111,00 €;27,00;6,00
3385;"02";"08";"AA2904";31/3/2016 0:00:00;1,00;169,00 €;30,00;6,00
3387;"02";"08";"AA2904";31/3/2016 0:00:00;1,00;169,00 €;27,00;6,00
3388;"02";"03";"99200079";31/3/2016 0:00:00;1,00;145,00 €;30,00;6,00
3389;"02";"03";"99200079";31/3/2016 0:00:00;1,00;145,00 €;27,00;6,00
3390;"02";"03";"99200086";31/3/2016 0:00:00;1,00;225,00 €;30,00;6,00
3391;"02";"03";"99200086";31/3/2016 0:00:00;1,00;225,00 €;27,00;6,00
3392;"02";"03";"21910014";31/3/2016 0:00:00;1,00;106,00 €;30,00;6,00
3393;"02";"03";"21910014";31/3/2016 0:00:00;1,00;106,00 €;27,00;6,00
3395;"02";"03";"99805948";31/3/2016 0:00:00;1,00;395,00 €;30,00;6,00
3396;"02";"03";"99805948";31/3/2016 0:00:00;1,00;395,00 €;27,00;6,00
3397;"02";"03";"99805911";31/3/2016 0:00:00;1,00;565,00 €;30,00;6,00
3398;"02";"03";"99805911";31/3/2016 0:00:00;1,00;565,00 €;27,00;6,00
3399;"02";"03";"21910009";31/3/2016 0:00:00;1,00;12,50 €;30,00;6,00
3400;"02";"03";"21910009";31/3/2016 0:00:00;1,00;12,50 €;27,00;6,00
3401;"02";"03";"99410051";31/3/2016 0:00:00;1,00;1015,00 €;30,00;6,00
3402;"02";"03";"99410051";31/3/2016 0:00:00;1,00;1015,00 €;27,00;6,00
3406;"01";"01";"MG-8";31/12/2013 0:00:00;1,00;46,20 €;0,00;7,00
3411;"18";"01";"0153";31/12/2014 0:00:00;1,00;0,18 €;0,00;5,00
3412;"08";"01";"109928";31/3/2012 0:00:00;50,00;13,00 €;0,00;5,00
3413;"08";"01";"167500";31/3/2012 0:00:00;10,00;61,00 €;0,00;5,00
3414;"08";"01";"195000";31/3/2012 0:00:00;10,00;44,00 €;0,00;5,00
3415;"08";"03";"372000";31/3/2012 0:00:00;6,00;340,00 €;0,00;5,00
3416;"08";"03";"372000";31/3/2012 0:00:00;12,00;310,00 €;0,00;5,00
3417;"08";"03";"425150";31/3/2012 0:00:00;3,00;320,00 €;0,00;5,00
3418;"08";"03";"425150";31/3/2012 0:00:00;8,00;270,00 €;0,00;5,00
3419;"08";"03";"454073";31/3/2012 0:00:00;2,00;685,00 €;0,00;5,00
3421;"08";"01";"500115";31/12/2010 0:00:00;10,00;95,00 €;0,00;5,00
3422;"08";"03";"680300";31/3/2012 0:00:00;5,00;75,00 €;0,00;5,00
3423;"08";"03";"454110";31/3/2012 0:00:00;2,00;350,00 €;0,00;5,00
3425;"08";"01";"612100";31/12/2010 0:00:00;5,00;92,00 €;0,00;5,00
3426;"08";"01";"160000";31/12/2010 0:00:00;2,00;165,00 €;0,00;5,00
3428;"08";"04";"684512";31/3/2012 0:00:00;10,00;129,00 €;0,00;5,00
3429;"08";"04";"685741";31/3/2012 0:00:00;10,00;129,00 €;0,00;5,00
3430;"08";"04";"688300";31/3/2012 0:00:00;5,00;34,00 €;0,00;5,00
3432;"08";"01";"622010";31/12/2010 0:00:00;20,00;16,50 €;0,00;5,00
3433;"08";"01";"622020";31/12/2010 0:00:00;20,00;18,50 €;0,00;5,00
3434;"02";"03";"99215021";31/3/2016 0:00:00;1,00;675,00 €;30,00;6,00
3435;"02";"03";"99215021";31/3/2016 0:00:00;1,00;675,00 €;27,00;6,00
3436;"02";"03";"99400038";31/3/2016 0:00:00;1,00;937,00 €;30,00;6,00
3437;"02";"03";"99400038";31/3/2016 0:00:00;1,00;937,00 €;27,00;6,00
3438;"02";"03";"99425032";31/12/2013 0:00:00;1,00;2495,00 €;30,00;6,00
3439;"02";"03";"99425032";31/12/2013 0:00:00;1,00;2495,00 €;27,00;6,00
3440;"02";"03";"99425003";31/12/2013 0:00:00;1,00;1995,00 €;30,00;6,00
3441;"02";"03";"99425003";31/12/2013 0:00:00;1,00;1995,00 €;27,00;6,00
3442;"02";"03";"99405018";31/1/2015 0:00:00;1,00;244,00 €;30,00;6,00
3443;"02";"03";"99405018";31/1/2015 0:00:00;1,00;244,00 €;27,00;6,00
3444;"02";"06";"CH-402";31/1/2015 0:00:00;1,00;0,00 €;30,00;6,00
3445;"02";"06";"CH-402";31/1/2015 0:00:00;1,00;0,00 €;27,00;6,00
3446;"02";"06";"BHH";31/3/2016 0:00:00;1,00;275,00 €;30,00;6,00
3447;"02";"06";"BHH";31/3/2016 0:00:00;1,00;275,00 €;27,00;6,00
3448;"02";"06";"CA-3000";31/3/2016 0:00:00;1,00;42,00 €;30,00;6,00
3449;"02";"06";"CA-3000";31/3/2016 0:00:00;1,00;42,00 €;27,00;6,00
3450;"02";"06";"TAB-4050";31/3/2016 0:00:00;1,00;43,00 €;30,00;6,00
3451;"02";"06";"TAB-4050";31/3/2016 0:00:00;1,00;43,00 €;27,00;6,00
3460;"02";"05";"VEWI375P";31/3/2016 0:00:00;1,00;895,00 €;30,00;6,00
3461;"02";"05";"VEWI375P";31/3/3016 0:00:00;1,00;895,00 €;27,00;6,00
3464;"02";"05";"ZSP650MAN";28/2/2012 0:00:00;1,00;599,00 €;30,00;6,00
3465;"02";"05";"ZSP650MAN";28/2/2012 0:00:00;1,00;599,00 €;27,00;6,00
3471;"02";"02";"99104001";31/3/2016 0:00:00;1,00;58,00 €;27,00;6,00
3472;"02";"02";"99104001";31/3/2016 0:00:00;1,00;58,00 €;30,00;6,00
3473;"02";"02";"99105001";31/3/2016 0:00:00;1,00;58,00 €;27,00;6,00
3474;"02";"02";"99105001";31/3/2016 0:00:00;1,00;58,00 €;30,00;6,00
3475;"02";"08";"EV9001";31/3/2016 0:00:00;1,00;12,00 €;30,00;6,00
3476;"02";"08";"EV9001";31/3/2016 0:00:00;1,00;12,00 €;27,00;6,00
3477;"02";"08";"EV9002";31/3/2016 0:00:00;1,00;11,00 €;30,00;6,00
3478;"02";"08";"EV9002";31/3/2016 0:00:00;1,00;11,00 €;27,00;6,00
3479;"02";"08";"EV9003";31/3/2016 0:00:00;1,00;12,00 €;30,00;6,00
